SAMPL6_Microstate_ID,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4000000000000004,3.5,3.6,3.7,3.8,3.9000000000000004,4.0,4.1,4.2,4.300000000000001,4.4,4.5,4.6,4.7,4.800000000000001,4.9,5.0,5.1,5.2,5.300000000000001,5.4,5.5,5.6,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.3,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.100000000000001,8.2,8.3,8.4,8.5,8.600000000000001,8.7,8.8,8.9,9.0,9.100000000000001,9.2,9.3,9.4,9.5,9.600000000000001,9.7,9.8,9.9,10.0,10.1,10.200000000000001,10.3,10.4,10.5,10.6,10.700000000000001,10.8,10.9,11.0,11.1,11.200000000000001,11.3,11.4,11.5,11.600000000000001,11.700000000000001,11.8,11.9,12.0
SM01_micro001,-6.095684284937992,-6.340922663108744,-6.586329821993998,-6.831736980879253,-7.077144139764507,-7.322720079364262,-7.568296018964018,-7.813871958563774,-8.05944789816353,-8.305023837763287,-8.550768558077543,-8.7963444976773,-9.042089217991556,-9.287833938305814,-9.533409877905568,-9.779154598219826,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
SM01_micro002,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.906752818382998,-9.58792604868957,-9.281082709725752,-8.984872555775532,-8.697776560408393,-8.418444477908327,-8.145694843273823,-7.878346191503366,-7.61538583830995,-7.356138660835569,-7.0995919747932135,-6.84557699946838,-6.593418612003063,-6.3427792509682615,-6.09332135493497,-5.844876143188688,-5.597443615729415,-5.350854991842651,-5.1047727100993905,-4.8595343319286375,-4.614971076615891,-4.371420505590153,-4.128545057422422,-3.886851074256203,-3.646507336805995,-3.4078514065008028,-3.171052064055128
SM01_micro004,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.874853263342205,-9.629108543027948,-9.383532603428192,-9.137787883113935,-8.892043162799677,-8.646467223199922,-8.400722502885664,-8.155146563285909,-7.909570623686153,-7.663994684086397,-7.418418744486641,-7.172842804886885,-6.92726686528713,-6.681859706401876,-6.436452547516621,-6.191214169345869,-5.946144571889619,-5.7012437551478685,-5.456342938406119,-5.211948463807874,-4.967722769924131,-4.72383463746939,-4.480621627872657,-4.238083741133929,-3.996389757967709,-3.755877239802999,-3.516546186639801,-3.27907172133612,-3.0439601860354606,-2.811380361452324,-2.58234493187372,-2.3573602394431536,-2.1377765298766365,-1.924268926032175,-1.680380793577435,-1.485270287613643,-1.3007929666634486,-1.1281302957283623,-0.9688013012388988,-0.8236498867675656,-0.6931823944578672,-0.5779051664533082,-0.4774806413248859,-0.3910649155000921,-0.31798286612092086,-0.25688424747135963,-0.20641881383539606,-0.16489875806801466,-0.13131139588220614,-0.10430648156195811,-0.08270255010575966,-0.06548691722660153,-0.05181567935197595,-0.04101371362387673,-0.03274345861330077,-0.026161010747740302,-0.021266370027195343,-0.017553194308161234,-0.01485270287613643,-0.013164895731120925,-0.012152211444111624,-0.011814650015108523,-0.012320992158613174,-0.013502457160124028,-0.01552782573414263,-0.018397097880668987,-0.022447835028706193,-0.027848817892755805,-0.03476882718731937,-0.04371420505590153
SM01_micro005,-0.0021941492885201542,-0.0016878071450155034,-0.0013502457160124027,-0.001012684287009302,-0.0008439035725077517,-0.0006751228580062014,-0.000506342143504651,-0.0003375614290031007,-0.0003375614290031007,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.0003375614290031007,-0.0003375614290031007,-0.000506342143504651,-0.0006751228580062014,-0.0008439035725077517,-0.001012684287009302,-0.0011814650015108522,-0.001519026430513953,-0.002025368574018604,-0.0027004914320248054,-0.003375614290031007,-0.004219517862538758,-0.005400982864049611,-0.006920009294563564,-0.008945377868582167,-0.011308307871603872,-0.014515141447133329,-0.018565878595170535,-0.023629300030217047,-0.03021174789577751,-0.038313222191851924,-0.048777626490948044,-0.061942522222068974,-0.07865181295772246,-0.09941184084141315,-0.1254040708746519,-0.15780996805894956,-0.20625003312089452,-0.2567154667568581,-0.31798286612092086,-0.3910649155000921,-0.47731186061038433,-0.5779051664533082,-0.6931823944578672,-0.8236498867675656,-0.9688013012388988,-1.128299076442864,-1.3007929666634486,-1.4854390683281444,-1.6805495742919367,-1.8849430195533141,-2.096931596967261,-2.3156714029612706,-2.539643411104828,-2.768172498539927,-3.000245980979559,-3.2351887355657167,-3.4724944201548964,-3.7118254733180946,-3.9525067721973057,-4.194538316792529,-4.437582545674761,-4.681470678129501,-4.926202714156749,-5.171609873042003,-5.417860935499766,-5.664787120815534,-5.912388428989308,-6.161002421450092,-6.410797878912386,-6.6617748013761915,-6.914439530985013,-7.169129629167852
SM01_micro006,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
SM01_micro008,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
SM01_micro009,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
SM01_micro010,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.938821154138294,-9.852574209028,-9.779323378934329,-9.718224760284768,-9.667759326648802,-9.626408051595924,-9.592820689410114,-9.565646994375365,-9.544043062919167,-9.526827430040008,-9.513156192165383,-9.502523007151785,-9.494083971426708,-9.487670304275648,-9.482606882840601,-9.47889370712157,-9.476193215689543,-9.474505408544529,-9.473492724257518,-9.473323943543017,-9.473661504972021,-9.47484296997353,-9.476868338547549,-9.479906391408576,-9.483788347842113,-9.489189330706163,-9.496109340000725,-9.505054717869308
SM02_micro002,-6.402696404616312,-6.15745802644556,-5.912388428989308,-5.667318831533057,-5.42258679550581,-5.178192320907565,-4.93396662702382,-4.690247275283582,-4.4472030464013494,-4.204665159662622,-3.9631399572109034,-3.722796219760696,-3.4838027280265003,-3.2464970434373206,-3.0115542888511624,-2.779480806411531,-2.5509517189764317,-2.326810930118373,-2.107902343409862,-1.8954074238524101,-1.339612530998805,-1.1644181493461956,-1.0020511019957044,-0.8536928539488416,-0.7200185280636137,-0.6015344664835254,-0.4977343270650719,-0.4084493290937518,-0.3326667882825557,-0.2690364589154712,-0.21620809527648596,-0.17300023236408907,-0.13772506303326507,-0.10936990299700461,-0.08658450653929532,-0.06835618937312789,-0.053841047925994555,-0.04236395933988914,-0.03324980075680541,-0.026161010747740302,-0.02042246645468759,-0.01603416787764728,-0.012658553587616275,-0.009789281441089918,-0.007763912867071315,-0.006076105722055812,-0.004725860006043409,-0.0037131757190341074,-0.0028692721465263553,-0.0021941492885201542,-0.0018565878595170537,-0.0013502457160124027,-0.001012684287009302,-0.0008439035725077517,-0.0006751228580062014,-0.000506342143504651,-0.0003375614290031007,-0.0003375614290031007,-0.0003375614290031007,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.00016878071450155034,-0.0003375614290031007,-0.0003375614290031007,-0.000506342143504651,-0.0006751228580062014,-0.0008439035725077517,-0.001012684287009302,-0.0013502457160124027,-0.0016878071450155034,-0.002025368574018604,-0.0027004914320248054,-0.003375614290031007,-0.0043882985770403084,-0.005569763578551161,-0.0072575707235666646,-0.00911415858308372,-0.011645869300606973,-0.01502148359063798,-0.019072220738675188,-0.024304422888223248,-0.03105565146828526,-0.03949468719336278,-0.05012787220696045
